,RealFacility_ID,year,month,service,disruption,mean_all_service
79370,Thyolo District Hospital,2045,2,all,0.0,0.0
79371,Usisya Health Centre,2045,2,all,0.0,0.0
79372,Utale 1 Health Centre,2045,2,all,0.0,0.0
79373,Utale 2 Health Centre,2045,2,all,0.0,0.0
79374,Wiliro Health Centre,2045,2,all,0.0,0.0
79375,Wimbe Health Centre,2045,2,all,0.0,0.0
79376,Area 30 Police Clinic,2045,3,all,0.021297952910439205,0.021297952910439205
79377,Balaka District Hospital,2045,3,all,0.024514050564463607,0.024514050564463607
79378,Bangwe Health Centre,2045,3,all,0.0,0.0
79379,Benga Health Centre,2045,3,all,0.0,0.0
79380,Bilira Health Centre,2045,3,all,0.0,0.0
79381,Bolero Rural Hospital,2045,3,all,0.040183594462041505,0.040183594462041505
79382,Bondo Health Centre,2045,3,all,0.0472629855940501,0.0472629855940501
79383,Bula Health Centre,2045,3,all,0.0,0.0
79384,Bulala Health Centre,2045,3,all,0.0,0.0
79385,Bvumbwe Health Centre,2045,3,all,0.08753047468978477,0.08753047468978477
79386,Bwanje Health Centre,2045,3,all,0.013145568418327447,0.013145568418327447
79387,Chadza Health Centre,2045,3,all,0.0,0.0
79388,Chakhaza Health Centre,2045,3,all,4.561259172260197e-05,4.561259172260197e-05
79389,Chamama Health Centre,2045,3,all,0.004161177550079086,0.004161177550079086
79390,Chambe Health Centre,2045,3,all,0.0,0.0
79391,Chang'ambika Health Centre,2045,3,all,0.046111843710256964,0.046111843710256964
79392,Chapananga Health Centre,2045,3,all,0.024484774691632988,0.024484774691632988
79393,Chifunga Health Centre,2045,3,all,0.0,0.0
79394,Chikande Health Centre,2045,3,all,0.01806917506876015,0.01806917506876015
79395,Chikole Dispensary,2045,3,all,0.05972937458990425,0.05972937458990425
79396,Chikuse Health Centre,2045,3,all,0.0,0.0
79397,Chikwawa District Hospital,2045,3,all,0.034343111051353584,0.034343111051353584
79398,Chikweo Health Centre,2045,3,all,0.03096106031266414,0.03096106031266414
79399,Chikwina Health Centre,2045,3,all,0.06316798518784027,0.06316798518784027
79400,Chileka Health Centre,2045,3,all,0.051942967468520854,0.051942967468520854
79401,Chileka Sda Health Centre,2045,3,all,0.0,0.0
79402,Chilonga Health Centre,2045,3,all,0.0,0.0
79403,Chilumba Rural Hospital,2045,3,all,0.0,0.0
79404,Chimatiro Health Centre,2045,3,all,0.0,0.0
79405,Chimbalanga Health Centre,2045,3,all,0.025017990761614584,0.025017990761614584
79406,Chimoto Health Centre,2045,3,all,0.04875207503591621,0.04875207503591621
79407,Chingale Health Centre,2045,3,all,0.03582139929657578,0.03582139929657578
79408,Chingazi Health Centre,2045,3,all,0.0,0.0
79409,Chintheche Rural Hospital,2045,3,all,0.0,0.0
79410,Chinyama Health Centre,2045,3,all,0.008366366436126293,0.008366366436126293
79411,Chioshya Health Centre,2045,3,all,0.0,0.0
79412,Chipho Health Centre,2045,3,all,0.0,0.0
79413,Chipoka Health Centre,2045,3,all,0.009355616836445299,0.009355616836445299
79414,Chiradzulu District Hospital,2045,3,all,0.06632951266993116,0.06632951266993116
79415,Chiringa Health Centre,2045,3,all,0.0,0.0
79416,Chiringa Maternity,2045,3,all,0.04778974623013598,0.04778974623013598
79417,Chisala Health Centre,2045,3,all,0.0,0.0
79418,Chisepo Health Centre,2045,3,all,0.0006347766642215343,0.0006347766642215343
79419,Chisi Health Centre,2045,3,all,0.0,0.0
79420,Chisimuka Health Centre,2045,3,all,0.0,0.0
79421,Chisitu Health Centre,2045,3,all,0.04727713369529354,0.04727713369529354
79422,Chitala Health Centre,2045,3,all,0.0,0.0
79423,Chitekesa Health Centre,2045,3,all,0.0,0.0
79424,Chitera Health Centre,2045,3,all,0.06524285471545536,0.06524285471545536
79425,Chitheka Health Centre,2045,3,all,0.008520738737738943,0.008520738737738943
79426,Chitimba Health Centre,2045,3,all,0.06356854194547079,0.06356854194547079
79427,Chitipa District Hospital,2045,3,all,0.04221904723174565,0.04221904723174565
79428,Chitowo Health Centre,2045,3,all,0.032047883739156235,0.032047883739156235
79429,Chiwamba Health Centre,2045,3,all,0.0,0.0
79430,Chiwe Health Centre,2045,3,all,0.0,0.0
79431,Choma Health Centre,2045,3,all,0.006656351282305913,0.006656351282305913
79432,City Clinic Zomba,2045,3,all,0.04672074291879113,0.04672074291879113
79433,Dedza District Hospital,2045,3,all,0.05293391045799418,0.05293391045799418
79434,Diamphwe Health Centre,2045,3,all,0.032278621557120295,0.032278621557120295
79435,Dickson Health Centre,2045,3,all,0.05418934334807758,0.05418934334807758
79436,Domasi Rural Hospital,2045,3,all,0.04287170489690767,0.04287170489690767
79437,Dr David Livingstone Memorial Clinic,2045,3,all,0.0,0.0
79438,Dwambazi Rural Hospital,2045,3,all,0.015190828609793658,0.015190828609793658
79439,Dzenje Health Centre,2045,3,all,0.044805844356900354,0.044805844356900354
79440,Dzenza Health Centre,2045,3,all,0.0,0.0
79441,Dziwe Health Centre,2045,3,all,0.05868324324979855,0.05868324324979855
79442,Emsizini Health Centre,2045,3,all,0.007375267066172878,0.007375267066172878
79443,Endindeni Health Centre,2045,3,all,0.0,0.0
79444,Engucwini Health Centre,2045,3,all,0.016969306974155843,0.016969306974155843
79445,Euthini Rural Hospital,2045,3,all,0.0,0.0
79446,Fulirwa Health Centre,2045,3,all,0.028281695535457802,0.028281695535457802
79447,Gaga Health Centre,2045,3,all,0.04599813073537277,0.04599813073537277
79448,Ganya Health Centre,2045,3,all,0.0,0.0
79449,Hora Health Centre,2045,3,all,0.0,0.0
79450,Ifumbo Health Centre,2045,3,all,0.03883716545073203,0.03883716545073203
79451,Jalasi Health Centre,2045,3,all,0.0601266180443249,0.0601266180443249
79452,Jalawe Health Centre,2045,3,all,0.07132736125000423,0.07132736125000423
79453,Jenda Health Centre,2045,3,all,0.011067433550004765,0.011067433550004765
79454,Kabudula Rural Hospital,2045,3,all,0.0360403617451772,0.0360403617451772
79455,Kabuwa Health Centre,2045,3,all,0.0,0.0
79456,Kabwafu Health Centre,2045,3,all,0.0,0.0
79457,Kachere Health Centre,2045,3,all,0.06995747752228207,0.06995747752228207
79458,Kafele Health Centre,2045,3,all,0.0,0.0
79459,Kaigwazanga Health Centre,2045,3,all,0.03419886072596891,0.03419886072596891
79460,Kakoma Health Centre,2045,3,all,0.0,0.0
79461,Kalemba Health Centre,2045,3,all,0.0,0.0
79462,Kalembo Health Centre,2045,3,all,0.03279584710800799,0.03279584710800799
79463,Kalimanjira Health Centre,2045,3,all,0.017589519630295435,0.017589519630295435
79464,Kalinde Health Centre,2045,3,all,0.0,0.0
79465,Kalulu Health Centre,2045,3,all,0.023185796215747314,0.023185796215747314
79466,Kaluluma Rural Hospital,2045,3,all,0.0,0.0
79467,Kambenje Health Centre,2045,3,all,0.05495686714450069,0.05495686714450069
79468,Kamboni Health Centre,2045,3,all,0.0,0.0
79469,Kameme Health Centre,2045,3,all,0.0,0.0
79470,Kamsonga Health Centre,2045,3,all,0.0,0.0
79471,Kamteteka Health Centre,2045,3,all,0.0,0.0
79472,Kamwe Health Centre,2045,3,all,0.0,0.0
79473,Kande Health Centre,2045,3,all,0.032373601064034745,0.032373601064034745
79474,Kandeu Health Centre,2045,3,all,0.024272164982749558,0.024272164982749558
79475,Kangolwa Health Centre,2045,3,all,0.0,0.0
79476,Kanyama Health Centre,2045,3,all,0.0,0.0
79477,Kanyezi Health Centre,2045,3,all,0.0,0.0
79478,Kapanga Health Centre,2045,3,all,0.0,0.0
79479,Kapelula Health Centre,2045,3,all,0.0,0.0
79480,Kapenda Health Centre,2045,3,all,0.0,0.0
79481,Kapeni Health Centre,2045,3,all,0.022092838035033945,0.022092838035033945
79482,Kaphuka Health Centre,2045,3,all,0.03317078969870229,0.03317078969870229
79483,Kapire Health Centre,2045,3,all,0.0,0.0
79484,Kaporo Rural Hospital,2045,3,all,0.03901661334579941,0.03901661334579941
79485,Karonga District Hospital,2045,3,all,0.03507577334347295,0.03507577334347295
79486,Kaseye Mission Hospital,2045,3,all,0.03838020953133055,0.03838020953133055
79487,Kasina Health Centre,2045,3,all,0.0,0.0
79488,Kasinje Health Centre,2045,3,all,0.0,0.0
79489,Kasoba Health Centre,2045,3,all,0.03332562707486998,0.03332562707486998
79490,Kasungu District Hospital,2045,3,all,0.0,0.0
79491,Katchale Health Centre,2045,3,all,0.04058851824806045,0.04058851824806045
79492,Katimbila Health Centre,2045,3,all,0.0,0.0
79493,Katowo Rural Hospital,2045,3,all,0.040495243477664235,0.040495243477664235
79494,Katsekera Health Centre,2045,3,all,0.04810939539869252,0.04810939539869252
79495,Katuli Health Centre,2045,3,all,0.07002210714200423,0.07002210714200423
79496,Kaundu Health Centre,2045,3,all,0.0,0.0
79497,Kavuzi Health Centre,2045,3,all,0.0,0.0
79498,Kawamba Health Centre,2045,3,all,0.0,0.0
79499,Kaweche Health Centre,2045,3,all,0.0064295757281355925,0.0064295757281355925
79500,Kawinga Dispensary,2045,3,all,0.030452133609854277,0.030452133609854277
79501,Kayembe Health Centre,2045,3,all,0.0,0.0
79502,Khanda Health Centre,2045,3,all,0.0,0.0
79503,Khola Health Centre,2045,3,all,0.0,0.0
79504,Khondowe Health Centre,2045,3,all,0.0,0.0
79505,Khosolo Health Centre,2045,3,all,0.02684800340542259,0.02684800340542259
79506,Khuwi Health Centre,2045,3,all,0.018020867630612,0.018020867630612
79507,Khuyukuyu Health Centre,2045,3,all,0.0,0.0
79508,Kochilira Rural Hospital,2045,3,all,0.03808663250190428,0.03808663250190428
79509,Kukalanga Dispensary,2045,3,all,0.041321293467758376,0.041321293467758376
79510,Kunenekude Health Centre,2045,3,all,0.05962534493762931,0.05962534493762931
79511,Kwitanda Health Centre,2045,3,all,0.03549087365025337,0.03549087365025337
79512,Lambulira Health Centre,2045,3,all,0.044088701267651194,0.044088701267651194
79513,Lemwe Health Centre,2045,3,all,0.036385020356157,0.036385020356157
79514,Lilongwe City Assembly Chinsapo,2045,3,all,0.0,0.0
79515,Limbe Health Centre,2045,3,all,0.0,0.0
79516,Lirangwe Health Centre,2045,3,all,0.059882674492155515,0.059882674492155515
79517,Liuzi Health Centre,2045,3,all,0.07020085257893748,0.07020085257893748
79518,Livwezi Health Centre,2045,3,all,0.0,0.0
79519,Liwonde Medical Clinic,2045,3,all,0.015794701429587707,0.015794701429587707
79520,Lizulu Health Centre,2045,3,all,0.04245928266960462,0.04245928266960462
79521,Lobi Health Centre,2045,3,all,0.04826836234563146,0.04826836234563146
79522,Lulwe Health Centre,2045,3,all,0.0,0.0
79523,Lundu Health Centre,2045,3,all,0.05430098083069094,0.05430098083069094
79524,Lungwena Health Centre,2045,3,all,0.06339217858500253,0.06339217858500253
79525,Lupembe Health Centre,2045,3,all,0.0,0.0
79526,Lura Health Centre,2045,3,all,0.07415973187129773,0.07415973187129773
79527,Luwalika Health Centre,2045,3,all,0.06866453008800309,0.06866453008800309
79528,Luwani Health Centre,2045,3,all,0.0,0.0
79529,Luwawa Health Centre,2045,3,all,0.0,0.0
79530,Luwerezi Health Centre,2045,3,all,0.0,0.0
79531,Luzi Health Centre,2045,3,all,0.0,0.0
79532,Lwazi Health Centre,2045,3,all,0.0,0.0
79533,M'mambo Heaith Centre,2045,3,all,0.0,0.0
79534,Mabili Health Centre,2045,3,all,0.0,0.0
79535,Machinga District Hospital,2045,3,all,0.03704830016974983,0.03704830016974983
79536,Machinjiri Health Centre,2045,3,all,0.044759823849966476,0.044759823849966476
79537,Madziabango Health Centre,2045,3,all,0.05127160966572604,0.05127160966572604
79538,Maganga Health Centre,2045,3,all,0.0,0.0
79539,Magareta Health Centre,2045,3,all,0.0,0.0
79540,Makanjira Health Centre,2045,3,all,0.034688878867482835,0.034688878867482835
79541,Makapwa Health Centre,2045,3,all,0.0,0.0
79542,Makhanga Health Centre,2045,3,all,0.0,0.0
79543,Makiyoni Health Centre,2045,3,all,0.0,0.0
79544,Makwapala Health Centre,2045,3,all,0.0,0.0
79545,Malambo Health Centre,2045,3,all,0.0,0.0
79546,Malembo Health Centre,2045,3,all,0.021131691693967794,0.021131691693967794
79547,Malombe Dispensary,2045,3,all,0.04249431961461955,0.04249431961461955
79548,Malomo Health Centre,2045,3,all,0.0,0.0
79549,Malukula Health Centre,2045,3,all,0.0,0.0
79550,Maluwa Health Centre,2045,3,all,0.04030256415758824,0.04030256415758824
79551,Mangamba Health Centre,2045,3,all,0.0,0.0
79552,Mangochi District Hospital,2045,3,all,0.054863158769506475,0.054863158769506475
79553,Mangunda Health Centre,2045,3,all,0.0,0.0
79554,Manjawira Health Centre,2045,3,all,0.0,0.0
79555,Manolo Health Center,2045,3,all,0.0,0.0
79556,Maonde Health Centre,2045,3,all,0.0,0.0
79557,Masenjere Health Centre,2045,3,all,0.04663053600382919,0.04663053600382919
79558,Matanda Health Centre,2045,3,all,0.0,0.0
79559,Matapila Health Centre,2045,3,all,0.02812346230774476,0.02812346230774476
79560,Matiki Health Centre,2045,3,all,0.0,0.0
79561,Matiya Health Centre,2045,3,all,0.0,0.0
79562,Matuli Health Centre,2045,3,all,0.0,0.0
79563,Matumba Health Centre,2045,3,all,0.0,0.0
79564,Maula Health Centre,2045,3,all,0.0,0.0
79565,Mauwa Health Centre,2045,3,all,0.0,0.0
79566,Mayaka Health Centre,2045,3,all,0.0,0.0
79567,Mayani Health Centre,2045,3,all,0.03466786394512577,0.03466786394512577
79568,Mbabvi Health Centre,2045,3,all,0.024185247431422568,0.024185247431422568
79569,Mbalachanda Health Centre,2045,3,all,0.0,0.0
79570,Mbang'ombe 1 Health Centre,2045,3,all,0.0,0.0
79571,Mbang'ombe 2 Health Centre,2045,3,all,0.0,0.0
79572,Mbayani Health Center,2045,3,all,0.0,0.0
79573,Mbenje Health Centre,2045,3,all,0.034556956281139736,0.034556956281139736
79574,Mbera Health Centre,2045,3,all,0.03440306977572899,0.03440306977572899
79575,Mbingwa Health Centre,2045,3,all,0.0,0.0
79576,Mbiza Health Centre,2045,3,all,0.04598643114095102,0.04598643114095102
79577,Mchima Clinic,2045,3,all,0.053983349818643375,0.053983349818643375
79578,Mchinji District Hospital,2045,3,all,0.03897608939171647,0.03897608939171647
79579,Mchoka Health Centre,2045,3,all,0.0,0.0
79580,Mdunga Heallth Centre,2045,3,all,0.0,0.0
79581,Mfera Health Centre,2045,3,all,0.0,0.0
79582,Mhalaunda Health Centre,2045,3,all,0.0,0.0
79583,Mhuju Rural Hospital,2045,3,all,0.05366850430720086,0.05366850430720086
79584,Mikolongwe Health Centre,2045,3,all,0.08277306894526736,0.08277306894526736
79585,Mikundi Health Centre,2045,3,all,0.027883851652634198,0.027883851652634198
79586,Milepa Health Centre,2045,3,all,0.05078036767891814,0.05078036767891814
79587,Milonde Health Centre,2045,3,all,0.04512035373006327,0.04512035373006327
79588,Mimosa Dispensary,2045,3,all,0.04692221773245511,0.04692221773245511
79589,Misomali Health Centre (CHAM),2045,3,all,0.0,0.0
79590,Misuku Health Centre,2045,3,all,0.053161813007437,0.053161813007437
79591,Mkanda Health Centre,2045,3,all,0.0,0.0
79592,Mkoma Health Centre,2045,3,all,0.01845262643353319,0.01845262643353319
79593,Mkumba Health Centre,2045,3,all,0.036172332853874105,0.036172332853874105
79594,Mlanda Health Centre,2045,3,all,0.0,0.0
79595,Mlangeni Health Centre,2045,3,all,0.03105260491767236,0.03105260491767236
79596,Mlowe Health Centre,2045,3,all,0.0,0.0
79597,Mnyanja Health Centre,2045,3,all,0.0,0.0
79598,Monkey-Bay Community Hospital,2045,3,all,0.0,0.0
79599,Mpala Health Centre,2045,3,all,0.04615865850360486,0.04615865850360486
79600,Mpamba Health Centre,2045,3,all,0.0,0.0
79601,Mpasa Health Centre,2045,3,all,0.0,0.0
79602,Mpata Health Centre,2045,3,all,0.0,0.0
79603,Mpemba Health Centre,2045,3,all,0.05668357704659074,0.05668357704659074
79604,Mpherembe Health Centre,2045,3,all,0.0,0.0
79605,Mphompha Health Centre,2045,3,all,0.05354164312820662,0.05354164312820662
79606,Mpondasi Health Centre,2045,3,all,0.04698261500655449,0.04698261500655449
79607,Mponela Rural Hospital,2045,3,all,0.001460890971606672,0.001460890971606672
79608,Msenjere Health Centre,2045,3,all,0.025063371468704722,0.025063371468704722
79609,Msese Health Centre,2045,3,all,0.0,0.0
79610,Msumbe Health Centre,2045,3,all,0.0,0.0
79611,Mtakataka Health Centre,2045,3,all,0.0,0.0
79612,Mtende Health Centre,2045,3,all,0.0,0.0
79613,Mtendere Health Centre,2045,3,all,0.04676540776559117,0.04676540776559117
79614,Mtengowanthenga Hospital,2045,3,all,0.0,0.0
79615,Mtonda Health Centre,2045,3,all,0.0,0.0
79616,Mtwalo Health Centre,2045,3,all,0.0,0.0
79617,Mulanje District Hospital,2045,3,all,0.048803838695873236,0.048803838695873236
79618,Mulomba Health Centre,2045,3,all,0.056985712588605235,0.056985712588605235
79619,Muloza Health Centre,2045,3,all,0.0,0.0
79620,Mvera Mission Health Centre,2045,3,all,0.0,0.0
79621,Mwandama Health Centre,2045,3,all,0.0,0.0
79622,Mwanga Health Centre,2045,3,all,0.0,0.0
79623,Mwangala Health Centre,2045,3,all,0.018207793705023238,0.018207793705023238
79624,Mwansambo Health Centre,2045,3,all,0.015228555775254218,0.015228555775254218
79625,Mwanza District Hospital,2045,3,all,0.060370723390211475,0.060370723390211475
79626,Mwazisi Health Centre,2045,3,all,0.04033796398412787,0.04033796398412787
79627,Mzambazi Rural Hospital,2045,3,all,0.0,0.0
79628,Mzandu Health Centre,2045,3,all,0.0,0.0
79629,Mzenga Health Centre,2045,3,all,0.041067474734835886,0.041067474734835886
79630,Mzimba District Hospital,2045,3,all,0.0,0.0
79631,Mziza Health Centre,2045,3,all,0.0,0.0
79632,Naisi Health Centre,2045,3,all,0.04367848588454348,0.04367848588454348
79633,Nalunga Health Centre,2045,3,all,0.011827073321116472,0.011827073321116472
79634,Namadzi Health Centre,2045,3,all,0.0,0.0
79635,Namalaka Health Centre,2045,3,all,0.06182923648703692,0.06182923648703692
79636,Namandanje Health Centre,2045,3,all,0.03174796961092665,0.03174796961092665
79637,Namanja Health Centre,2045,3,all,0.03043154783715488,0.03043154783715488
79638,Namanolo Health Centre,2045,3,all,0.03562771441394172,0.03562771441394172
79639,Nambazo Health Centre,2045,3,all,0.03430676995513321,0.03430676995513321
79640,Nambuma Health Centre,2045,3,all,0.01930296649253077,0.01930296649253077
79641,Namphungo Health Centre,2045,3,all,0.04981533430992521,0.04981533430992521
79642,Namulenga Health Centre,2045,3,all,0.0,0.0
79643,Namwera Health Centre,2045,3,all,0.04361021654423974,0.04361021654423974
79644,Nankhwali Health Centre,2045,3,all,0.020115597702544993,0.020115597702544993
79645,Nathenje Health Centre,2045,3,all,0.026935269314055342,0.026935269314055342
79646,Nayuchi Health Centre,2045,3,all,0.02419387145663566,0.02419387145663566
79647,Ndakwela Health Centre,2045,3,all,0.0,0.0
79648,Ndamera Health Centre,2045,3,all,0.0,0.0
79649,Ndaula Health Centre,2045,3,all,0.03281891312574129,0.03281891312574129
79650,Neno District Hospital,2045,3,all,0.066350548447588,0.066350548447588
79651,Ng'onga Health Centre,2045,3,all,0.0,0.0
79652,Ngabu Rural Hospital,2045,3,all,0.030616392862956,0.030616392862956
79653,Ngala Health Centre,2045,3,all,0.0,0.0
79654,Ngana Health Centre,2045,3,all,0.03943981307706546,0.03943981307706546
79655,Ngapani Health Centre,2045,3,all,0.0,0.0
79656,Ngodzi Health Centre,2045,3,all,0.0,0.0
79657,Ngoni Health Centre,2045,3,all,0.02546560721575728,0.02546560721575728
79658,Ngwelero Health Centre,2045,3,all,0.0,0.0
79659,Nkasala Health Centre,2045,3,all,0.0,0.0
79660,Nkhata Bay District Hospital,2045,3,all,0.10046146201843167,0.10046146201843167
79661,Nkhotakota District Hospital,2045,3,all,0.06329998657355904,0.06329998657355904
79662,Nkhulambe Health Centre,2045,3,all,0.047505938476911175,0.047505938476911175
79663,Nkhunga Health Centre,2045,3,all,0.0,0.0
79664,Nkhwazi Health Centre,2045,3,all,0.0,0.0
79665,Nkomaula Health Centre,2045,3,all,0.0,0.0
79666,Nkula Health Centre,2045,3,all,0.03801632976182695,0.03801632976182695
79667,Nsanama Health Centre,2045,3,all,0.0,0.0
79668,Nsanje District Hospital,2045,3,all,0.022939775335357956,0.022939775335357956
79669,Nsiyaludzu Health Centre,2045,3,all,0.01836504154666152,0.01836504154666152
79670,Ntaja Health Centre,2045,3,all,0.0,0.0
79671,Ntcheu District Hospital,2045,3,all,0.0426746003401055,0.0426746003401055
79672,Ntchisi District Hospital,2045,3,all,0.019959368566302295,0.019959368566302295
79673,Nthalire Health Centre,2045,3,all,0.06999098578715245,0.06999098578715245
79674,Nthungwa Health Centre,2045,3,all,0.016674999766685645,0.016674999766685645
79675,Nyambi Health Centre,2045,3,all,0.035440033922659236,0.035440033922659236
79676,Nyamithuthu Health Centre,2045,3,all,0.03076291308048369,0.03076291308048369
79677,Nyungwe Health Centre,2045,3,all,0.02729665306631014,0.02729665306631014
79678,Nzama Health Centre,2045,3,all,0.0,0.0
79679,Pensulo Health Centre,2045,3,all,0.05697870166466803,0.05697870166466803
79680,Phalombe Health Centre,2045,3,all,0.055210299809134986,0.055210299809134986
79681,Phirilongwe Health Centre,2045,3,all,0.01932384393854909,0.01932384393854909
79682,Phokera Health Centre,2045,3,all,0.030358453294973175,0.030358453294973175
79683,Raiply Clinic,2045,3,all,0.0,0.0
79684,Rumphi District Hospital,2045,3,all,0.01735320160162984,0.01735320160162984
79685,Salima District Hospital,2045,3,all,0.0014886546945408724,0.0014886546945408724
79686,Sankhulani Health Centre,2045,3,all,0.047518778338083906,0.047518778338083906
79687,Sharpe Valley Health Centre,2045,3,all,0.0,0.0
79688,Somba Health Centre,2045,3,all,0.0344776523722676,0.0344776523722676
79689,Sorgin Health Centre,2045,3,all,0.03177680322560821,0.03177680322560821
79690,South Lunzu Health Centre,2045,3,all,0.06553770538161816,0.06553770538161816
79691,Tembwe Health Centre,2045,3,all,0.03774505554512408,0.03774505554512408
79692,Thekerani Rural Hospital,2045,3,all,0.05510179748345329,0.05510179748345329
79693,Thembe Health Centre,2045,3,all,0.0,0.0
79694,Thomas Health Centre,2045,3,all,0.0,0.0
79695,Thonje Health Centre,2045,3,all,0.0,0.0
79696,Thumbwe Health Centre,2045,3,all,0.08229365804188353,0.08229365804188353
79697,Thunduwike Health Centre,2045,3,all,0.0,0.0
79698,Thyolo District Hospital,2045,3,all,0.07584549130338165,0.07584549130338165
