Year,Sex,Age_Grp,Variant,Count
2017,M,70-74,GBD_Upper,6378.87720601273
2017,M,75-79,GBD_Upper,4945.01211714221
2017,M,80-84,GBD_Upper,3356.9530448232154
2017,M,85-89,GBD_Upper,1761.2841079295508
2017,M,90-94,GBD_Upper,677.4414804103344
2018,F,0-4,GBD_Upper,25627.92175799588
2018,F,10-14,GBD_Upper,1638.0104992061558
2018,F,15-19,GBD_Upper,2121.8016853600047
2018,F,20-24,GBD_Upper,2341.5713972076273
2018,F,25-29,GBD_Upper,2728.5478370605265
2018,F,30-34,GBD_Upper,3230.410599619253
2018,F,35-39,GBD_Upper,3431.873603473165
2018,F,40-44,GBD_Upper,3219.409093644593
2018,F,45-49,GBD_Upper,3099.020988049223
2018,F,5-9,GBD_Upper,2222.2490607532536
2018,F,50-54,GBD_Upper,3103.353156448019
2018,F,55-59,GBD_Upper,3233.8176481834134
2018,F,60-64,GBD_Upper,4176.557360533076
2018,F,65-69,GBD_Upper,4998.419174991257
2018,F,70-74,GBD_Upper,5669.971125034815
2018,F,75-79,GBD_Upper,5436.302844293579
2018,F,80-84,GBD_Upper,5030.07892719816
2018,F,85-89,GBD_Upper,3527.4508841273555
2018,F,90-94,GBD_Upper,2134.9733964204993
2018,M,0-4,GBD_Upper,30534.596237203856
2018,M,10-14,GBD_Upper,2280.871982618435
2018,M,15-19,GBD_Upper,3284.361304320093
2018,M,20-24,GBD_Upper,3295.9975233427986
2018,M,25-29,GBD_Upper,3159.3162200073607
2018,M,30-34,GBD_Upper,3825.078466609608
2018,M,35-39,GBD_Upper,4534.128664115986
2018,M,40-44,GBD_Upper,5185.038917490166
2018,M,45-49,GBD_Upper,5560.233732956649
2018,M,5-9,GBD_Upper,2815.5761512220924
2018,M,50-54,GBD_Upper,5241.971003349839
2018,M,55-59,GBD_Upper,5298.124656577566
2018,M,60-64,GBD_Upper,6319.184886148904
2018,M,65-69,GBD_Upper,6863.530674770438
2018,M,70-74,GBD_Upper,6538.023354045569
2018,M,75-79,GBD_Upper,5084.29141579217
2018,M,80-84,GBD_Upper,3402.693994161292
2018,M,85-89,GBD_Upper,1825.8984745214134
2018,M,90-94,GBD_Upper,702.7883570059613
2019,F,0-4,GBD_Upper,24837.47528732902
2019,F,10-14,GBD_Upper,1661.0759202980587
2019,F,15-19,GBD_Upper,2133.6657907398157
2019,F,20-24,GBD_Upper,2339.1554074422093
2019,F,25-29,GBD_Upper,2595.562969836401
2019,F,30-34,GBD_Upper,3099.0962279909677
2019,F,35-39,GBD_Upper,3339.0589658264457
2019,F,40-44,GBD_Upper,3261.3272129261663
2019,F,45-49,GBD_Upper,3146.877703997125
2019,F,5-9,GBD_Upper,2140.7545317314202
2019,F,50-54,GBD_Upper,3202.3559392632806
2019,F,55-59,GBD_Upper,3339.934636852519
2019,F,60-64,GBD_Upper,4221.8392163911385
2019,F,65-69,GBD_Upper,5119.35743539151
2019,F,70-74,GBD_Upper,5897.479233141992
2019,F,75-79,GBD_Upper,5685.86608776129
2019,F,80-84,GBD_Upper,5167.76124550834
2019,F,85-89,GBD_Upper,3641.815541091969
2019,F,90-94,GBD_Upper,2210.962888064788
2019,M,0-4,GBD_Upper,29589.147791117262
2019,M,10-14,GBD_Upper,2314.2691116473975
2019,M,15-19,GBD_Upper,3359.564285427871
2019,M,20-24,GBD_Upper,3417.5205566746763
2019,M,25-29,GBD_Upper,3117.047912674223
2019,M,30-34,GBD_Upper,3748.4731279355697
2019,M,35-39,GBD_Upper,4373.733773198776
2019,M,40-44,GBD_Upper,5201.490280029165
2019,M,45-49,GBD_Upper,5640.417682343763
2019,M,5-9,GBD_Upper,2732.222561657924
2019,M,50-54,GBD_Upper,5441.950658566347
2019,M,55-59,GBD_Upper,5433.315996510637
2019,M,60-64,GBD_Upper,6403.857944844817
2019,M,65-69,GBD_Upper,6979.971118101765
2019,M,70-74,GBD_Upper,6747.71430529348
2019,M,75-79,GBD_Upper,5233.066366832795
2019,M,80-84,GBD_Upper,3507.6723807075305
2019,M,85-89,GBD_Upper,1871.5876390959784
2019,M,90-94,GBD_Upper,723.3033081019139
